level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	4	1	10	1	0	1108	3600	134	95.000000	       
4	1	4	1	11	0	0	1242	3600	110	-1	
5	1	4	1	11	1	0	1242	344	110	95.000000	   
5	1	4	1	11	2	3372	1242	228	110	95.000000	   
4	1	4	1	12	0	0	1352	3600	77	-1	
5	1	4	1	12	1	0	1352	3600	77	95.000000	   
4	1	4	1	13	0	0	1429	3600	114	-1	
5	1	4	1	13	1	0	1429	3600	114	95.000000	   
5	1	4	1	13	2	3372	1429	228	70	95.000000	  
4	1	4	1	14	0	0	1543	3600	70	-1	
5	1	4	1	14	1	0	1543	3600	70	95.000000	     
4	1	4	1	15	0	0	1613	3600	87	-1	
5	1	4	1	15	1	0	1613	344	87	95.000000	  
5	1	4	1	15	2	3372	1613	228	87	95.000000	  
4	1	4	1	16	0	0	1700	3600	32	-1	
5	1	4	1	16	1	0	1700	3600	32	95.000000	 
4	1	4	1	17	0	0	1732	3600	112	-1	
5	1	4	1	17	1	0	1732	3600	112	95.000000	    
5	1	4	1	17	2	3372	1732	228	69	95.000000	   
4	1	4	1	18	0	0	1844	3600	103	-1	
5	1	4	1	18	1	0	1844	344	103	95.000000	  
5	1	4	1	18	2	3372	1844	228	103	95.000000	  
4	1	4	1	19	0	0	1947	3600	73	-1	
5	1	4	1	19	1	0	1947	3600	73	95.000000	 
4	1	4	1	20	0	0	2020	3600	78	-1	
5	1	4	1	20	1	0	2020	3600	78	95.000000	   
4	1	4	1	21	0	0	2098	3600	62	-1	
5	1	4	1	21	1	0	2098	388	62	95.000000	 
5	1	4	1	21	2	3372	2098	228	62	95.000000	 
2	1	5	0	0	0	396	359	251	37	-1	
3	1	5	1	0	0	396	359	251	37	-1	
4	1	5	1	1	0	396	359	251	37	-1	
5	1	5	1	1	1	396	359	35	37	37.284546	cS
5	1	5	1	1	2	458	361	189	28	30.228935	Dashboard
2	1	6	0	0	0	647	341	281	73	-1	
3	1	6	1	0	0	647	341	281	73	-1	
4	1	6	1	1	0	647	341	281	73	-1	
5	1	6	1	1	1	647	341	281	73	95.000000	 
2	1	7	0	0	0	397	367	1779	130	-1	
3	1	7	1	0	0	397	367	1779	130	-1	
4	1	7	1	1	0	928	367	570	55	-1	
5	1	7	1	1	1	928	368	159	54	96.346848	hand
5	1	7	1	1	2	1109	367	224	55	96.346848	written
5	1	7	1	1	3	1357	372	141	50	96.249283	note
4	1	7	1	2	0	397	455	1779	42	-1	
5	1	7	1	2	1	397	455	34	42	83.775803	“)
5	1	7	1	2	2	457	462	209	28	94.690773	Documents
5	1	7	1	2	3	2168	468	8	7	23.250294	¢
2	1	8	0	0	0	952	493	2376	36	-1	
3	1	8	1	0	0	952	493	2376	36	-1	
4	1	8	1	1	0	952	493	2376	36	-1	
5	1	8	1	1	1	952	496	82	33	84.182800	Page
5	1	8	1	1	2	1090	496	5	27	54.386116	1
5	1	8	1	1	3	1207	496	29	27	94.614609	of
5	1	8	1	1	4	1256	496	7	27	92.961296	1
5	1	8	1	1	5	1405	496	93	27	88.372993	100%
5	1	8	1	1	6	1581	502	15	15	25.118198	vv
5	1	8	1	1	7	1673	506	4	12	82.434624	4
5	1	8	1	1	8	2212	511	11	9	67.224953	\
5	1	8	1	1	9	2231	496	187	31	3.624134	Comtowa
5	1	8	1	1	10	2471	503	15	8	26.086918	+
5	1	8	1	1	11	2767	502	157	21	0.000000	pcan
5	1	8	1	1	12	2996	493	332	35	46.230206	Eee
2	1	9	0	0	0	394	631	305	23	-1	
3	1	9	1	0	0	394	631	305	23	-1	
4	1	9	1	1	0	394	631	305	23	-1	
5	1	9	1	1	1	394	631	84	23	91.976524	OPEN
5	1	9	1	1	2	494	632	205	22	95.399460	DOCUMENTS
2	1	10	0	0	0	396	709	1477	50	-1	
3	1	10	1	0	0	396	680	1708	81	-1	
4	1	10	1	1	0	396	709	1477	50	-1	
5	1	10	1	1	1	396	713	32	43	43.679638	=
5	1	10	1	1	2	447	709	86	51	92.827362	hand
5	1	10	1	1	3	553	709	133	51	95.688179	written
5	1	10	1	1	4	703	722	80	26	96.761482	note
5	1	10	1	1	5	925	753	4	6	54.476173	|
5	1	10	1	1	6	968	718	6	5	27.135639	*
5	1	10	1	1	7	1016	757	2	2	90.726860	|
5	1	10	1	1	8	1730	709	67	23	93.201462	Save
5	1	10	1	1	9	1824	709	17	23	93.036201	&
5	1	10	1	1	10	1862	716	74	16	72.065483	clos
2	1	11	0	0	0	404	820	1609	70	-1	
3	1	11	1	0	0	404	820	1609	70	-1	
4	1	11	1	1	0	404	820	1544	40	-1	
5	1	11	1	1	1	404	827	17	15	88.832458	x
5	1	11	1	1	2	457	820	97	28	93.621796	Close
5	1	11	1	1	3	567	820	36	28	93.931625	all
5	1	11	1	1	4	1014	853	6	7	0.000000	.
5	1	11	1	1	5	1666	855	4	3	43.438812	;
5	1	11	1	1	6	1898	855	50	3	0.000000	—_
4	1	11	1	2	0	927	854	1086	36	-1	
5	1	11	1	2	1	927	854	126	29	93.883728	Details
5	1	11	1	2	2	1100	855	135	28	93.883728	Content
5	1	11	1	2	3	1283	855	160	28	90.578758	Metadata
5	1	11	1	2	4	1492	856	98	27	95.702782	Notes
5	1	11	1	2	5	1638	856	121	34	95.517563	History
5	1	11	1	2	6	1807	856	206	27	93.352966	Permissions
2	1	12	0	0	0	393	968	1672	223	-1	
3	1	12	1	0	0	394	968	134	23	-1	
4	1	12	1	1	0	394	968	134	23	-1	
5	1	12	1	1	1	394	968	134	23	96.313553	MANAGE
3	1	12	2	0	0	396	996	1180	95	-1	
4	1	12	2	1	0	922	996	654	43	-1	
5	1	12	2	1	1	922	996	76	43	96.367180	Title
5	1	12	2	1	2	1274	1001	82	28	96.730171	hand
5	1	12	2	1	3	1370	1000	118	29	96.246910	written
5	1	12	2	1	4	1503	1004	73	25	96.901573	note
4	1	12	2	2	0	396	1055	346	36	-1	
5	1	12	2	2	1	396	1055	32	32	70.682594	&
5	1	12	2	2	2	457	1056	285	35	96.188156	Correspondents
3	1	12	3	0	0	393	1120	1672	71	-1	
4	1	12	3	1	0	926	1120	1139	29	-1	
5	1	12	3	1	1	926	1120	127	28	96.266754	Archive
5	1	12	3	1	2	1067	1120	89	28	95.704620	serial
5	1	12	3	1	3	2057	1145	8	4	72.746643	.
4	1	12	3	2	0	393	1152	1655	39	-1	
5	1	12	3	2	1	393	1152	38	38	15.510044	®
5	1	12	3	2	2	456	1157	82	34	96.576225	Tags
5	1	12	3	2	3	2030	1159	18	4	95.685135	4
2	1	13	0	0	0	927	1177	131	28	-1	
3	1	13	1	0	0	927	1177	131	28	-1	
4	1	13	1	1	0	927	1177	131	28	-1	
5	1	13	1	1	1	927	1177	131	28	96.573837	number
2	1	14	0	0	0	457	1258	1605	77	-1	
3	1	14	1	0	0	457	1258	1605	77	-1	
4	1	14	1	1	0	457	1258	298	33	-1	
5	1	14	1	1	1	457	1258	181	27	96.241425	Document
5	1	14	1	1	2	650	1258	105	33	96.267677	Types
4	1	14	1	2	0	927	1298	1135	37	-1	
5	1	14	1	2	1	927	1301	78	27	96.193855	Date
5	1	14	1	2	2	1018	1300	129	28	96.193855	created
5	1	14	1	2	3	1273	1300	204	35	96.595619	05/06/2026
5	1	14	1	2	4	1901	1298	48	9	21.356369	n
5	1	14	1	2	5	2029	1308	33	21	94.234398	=
2	1	15	0	0	0	394	1352	18	4	-1	
3	1	15	1	0	0	394	1352	18	4	-1	
4	1	15	1	1	0	394	1352	18	4	-1	
5	1	15	1	1	1	394	1352	18	4	64.795944	)
2	1	16	0	0	0	390	1357	1541	336	-1	
3	1	16	1	0	0	392	1357	313	35	-1	
4	1	16	1	1	0	392	1357	313	35	-1	
5	1	16	1	1	1	392	1357	40	31	65.544098	_)
5	1	16	1	1	2	457	1357	137	35	96.690445	Storage
5	1	16	1	1	3	608	1357	97	28	96.271126	Paths
3	1	16	2	0	0	390	1446	1541	152	-1	
4	1	16	2	1	0	390	1446	1541	44	-1	
5	1	16	2	1	1	390	1453	42	37	40.011631	=
5	1	16	2	1	2	457	1457	134	28	95.413551	Custom
5	1	16	2	1	3	606	1457	102	28	96.430443	Fields
5	1	16	2	1	4	926	1446	260	35	96.272385	Correspondent
5	1	16	2	1	5	1911	1465	20	3	18.710403	a
4	1	16	2	2	0	392	1552	711	58	-1	
5	1	16	2	2	1	392	1552	42	39	73.312584	©
5	1	16	2	2	2	457	1557	105	29	96.501617	Saved
5	1	16	2	2	3	576	1557	103	28	96.699791	Views
5	1	16	2	2	4	927	1566	176	44	96.115570	Document
3	1	16	3	0	0	391	1629	609	64	-1	
4	1	16	3	1	0	391	1629	609	64	-1	
5	1	16	3	1	1	391	1651	43	42	81.381195	&
5	1	16	3	1	2	457	1657	183	29	90.813026	Workflows
5	1	16	3	1	3	925	1629	75	32	58.034206	type
2	1	17	0	0	0	391	1749	1535	39	-1	
3	1	17	1	0	0	391	1749	1535	39	-1	
4	1	17	1	1	0	391	1749	1535	39	-1	
5	1	17	1	1	1	391	1756	43	32	0.000000	3
5	1	17	1	1	2	458	1757	67	28	54.255455	wail
5	1	17	1	1	3	927	1750	132	34	96.489838	Storage
5	1	17	1	1	4	1074	1749	74	35	96.803040	path
5	1	17	1	1	5	1917	1767	9	5	61.665855	-
2	1	18	0	0	0	395	1850	610	80	-1	
3	1	18	1	0	0	395	1850	610	80	-1	
4	1	18	1	1	0	395	1850	157	36	-1	
5	1	18	1	1	1	395	1850	35	34	0.000000	fj
5	1	18	1	1	2	457	1858	95	28	93.478271	Trash
4	1	18	1	2	0	928	1896	77	34	-1	
5	1	18	1	2	1	928	1896	77	34	96.281487	Tags
2	1	19	0	0	0	394	2028	274	22	-1	
3	1	19	1	0	0	394	2028	274	22	-1	
4	1	19	1	1	0	394	2028	274	22	-1	
5	1	19	1	1	1	394	2029	150	20	0.000000	LIANAIUGT
5	1	19	1	1	2	558	2028	110	22	86.004852	RATION
2	1	20	0	0	0	2170	676	1180	1478	-1	
3	1	20	1	0	0	2170	676	1180	1478	-1	
4	1	20	1	1	0	2170	676	1180	1478	-1	
5	1	20	1	1	1	2170	676	1180	1478	95.000000	 
2	1	21	0	0	0	391	2114	211	36	-1	
3	1	21	1	0	0	391	2114	211	36	-1	
4	1	21	1	1	0	391	2114	211	36	-1	
5	1	21	1	1	1	391	2114	43	34	38.191128	G
5	1	21	1	1	2	457	2115	145	35	31.096210	Ghtings
