level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	11	1	1	1	495	697	162	21	96.549721	PROJECTS
5	1	11	1	1	2	1342	705	53	22	96.146446	Can
5	1	11	1	1	3	1409	705	58	28	96.271683	only
5	1	11	1	1	4	1479	706	102	21	96.229401	contain
5	1	11	1	1	5	1595	706	194	27	96.282936	alphanumeric
5	1	11	1	1	6	1801	706	156	23	96.650131	characters,
5	1	11	1	1	7	1971	705	108	22	96.650131	dashes,
5	1	11	1	1	8	2092	705	50	22	96.987053	and
5	1	11	1	1	9	2157	705	105	28	96.568214	periods
5	1	11	1	1	10	2275	705	62	28	96.444763	only.
2	1	12	0	0	0	1345	754	1241	15	-1	
3	1	12	1	0	0	1345	754	1241	15	-1	
4	1	12	1	1	0	1345	754	1241	15	-1	
5	1	12	1	1	1	1345	754	1241	15	95.000000	 
2	1	13	0	0	0	495	823	177	21	-1	
3	1	13	1	0	0	495	823	177	21	-1	
4	1	13	1	1	0	495	823	177	21	-1	
5	1	13	1	1	1	495	823	177	21	96.131500	INFERENCE
2	1	14	0	0	0	1346	866	1240	16	-1	
3	1	14	1	0	0	1346	866	1240	16	-1	
4	1	14	1	1	0	1346	866	1240	16	-1	
5	1	14	1	1	1	1346	866	1240	16	95.000000	 
2	1	15	0	0	0	502	931	967	122	-1	
3	1	15	1	0	0	502	931	967	138	-1	
4	1	15	1	1	0	502	931	156	27	-1	
5	1	15	1	1	1	502	931	156	27	96.152939	Overview
4	1	15	1	2	0	1342	1004	127	26	-1	
5	1	15	1	2	1	1342	1004	127	26	96.329468	Finalize
4	1	15	1	3	0	503	1027	274	26	-1	
5	1	15	1	3	1	503	1027	153	26	96.293503	Inference
5	1	15	1	3	2	671	1027	106	26	96.281479	Router
2	1	16	0	0	0	503	1122	1067	29	-1	
3	1	16	1	0	0	503	1122	1067	29	-1	
4	1	16	1	1	0	503	1122	1067	29	-1	
5	1	16	1	1	1	503	1122	167	27	96.533142	Dedicated
5	1	16	1	1	2	685	1122	154	26	96.397392	Inference
5	1	16	1	1	3	1341	1122	90	23	95.817230	Select
5	1	16	1	1	4	1442	1128	14	17	95.817230	a
5	1	16	1	1	5	1469	1122	101	29	95.472198	project
2	1	17	0	0	0	1344	1174	1422	15	-1	
3	1	17	1	0	0	1344	1174	1422	15	-1	
4	1	17	1	1	0	1344	1174	1422	15	-1	
5	1	17	1	1	1	1344	1174	1422	15	95.000000	 
2	1	18	0	0	0	502	1217	339	27	-1	
3	1	18	1	0	0	502	1217	339	27	-1	
4	1	18	1	1	0	502	1217	339	27	-1	
5	1	18	1	1	1	502	1217	171	27	92.938759	Serverless
5	1	18	1	1	2	687	1217	154	27	96.638130	Inference
2	1	19	0	0	0	503	1313	258	26	-1	
3	1	19	1	0	0	503	1298	375	57	-1	
4	1	19	1	1	0	503	1313	258	26	-1	
5	1	19	1	1	1	503	1313	90	26	95.855545	Batch
5	1	19	1	1	2	608	1313	153	26	95.912094	Inference
2	1	20	0	0	0	503	1408	905	33	-1	
3	1	20	1	0	0	503	1408	905	33	-1	
4	1	20	1	1	0	503	1408	905	33	-1	
5	1	20	1	1	1	503	1409	99	26	95.758553	Model
5	1	20	1	1	2	617	1408	124	33	87.902893	Catalog
5	1	20	1	1	3	780	1413	65	23	0.000000	BXay
5	1	20	1	1	4	1341	1411	67	28	96.213806	Tags
2	1	21	0	0	0	1459	1244	121	26	-1	
3	1	21	1	0	0	1459	1244	121	26	-1	
4	1	21	1	1	0	1459	1244	121	26	-1	
5	1	21	1	1	1	1459	1244	121	26	96.387146	Default
2	1	22	0	0	0	1343	1326	1424	16	-1	
3	1	22	1	0	0	1343	1326	1424	16	-1	
4	1	22	1	1	0	1343	1326	1424	16	-1	
5	1	22	1	1	1	1343	1326	1424	16	95.000000	 
2	1	23	0	0	0	1369	1463	893	28	-1	
3	1	23	1	0	0	1369	1463	893	28	-1	
4	1	23	1	1	0	1369	1463	893	28	-1	
5	1	23	1	1	1	1369	1469	30	22	96.774193	ay
5	1	23	1	1	2	1411	1464	103	21	96.604675	contain
5	1	23	1	1	3	1528	1464	94	25	95.943466	letters,
5	1	23	1	1	4	1636	1464	130	25	95.059631	numbers,
5	1	23	1	1	5	1779	1464	100	22	96.503448	colons,
5	1	23	1	1	6	1892	1464	108	22	96.503448	dashes,
5	1	23	1	1	7	2014	1463	49	22	96.657440	and
5	1	23	1	1	8	2078	1464	184	21	96.629913	underscores.
2	1	24	0	0	0	1343	1512	1425	16	-1	
3	1	24	1	0	0	1343	1512	1425	16	-1	
4	1	24	1	1	0	1343	1512	1425	16	-1	
5	1	24	1	1	1	1343	1512	1425	16	95.000000	 
2	1	25	0	0	0	501	1504	245	33	-1	
3	1	25	1	0	0	501	1504	245	33	-1	
4	1	25	1	1	0	501	1504	245	33	-1	
5	1	25	1	1	1	501	1504	100	33	96.767845	Agent
5	1	25	1	1	2	613	1504	133	26	95.628746	Platform
2	1	26	0	0	0	1341	1184	6	446	-1	
3	1	26	1	0	0	1341	1184	6	446	-1	
4	1	26	1	1	0	1341	1184	6	446	-1	
5	1	26	1	1	1	1341	1184	6	446	95.000000	 
2	1	27	0	0	0	503	1599	131	33	-1	
3	1	27	1	0	0	503	1599	131	33	-1	
4	1	27	1	1	0	503	1599	131	33	-1	
5	1	27	1	1	1	503	1599	131	33	96.373680	Manage
2	1	28	0	0	0	1343	1624	1425	16	-1	
3	1	28	1	0	0	1343	1624	1425	16	-1	
4	1	28	1	1	0	1343	1624	1425	16	-1	
5	1	28	1	1	1	1343	1624	1425	16	95.000000	 
2	1	29	0	0	0	494	1712	2596	42	-1	
3	1	29	1	0	0	494	1712	2596	42	-1	
4	1	29	1	1	0	494	1712	2596	42	-1	
5	1	29	1	1	1	494	1712	157	21	95.718994	COMPUTE
5	1	29	1	1	2	2853	1721	237	33	92.386436	$24.00/month
2	1	30	0	0	0	2853	1778	180	27	-1	
3	1	30	1	0	0	2853	1778	180	27	-1	
4	1	30	1	1	0	2853	1778	180	27	-1	
5	1	30	1	1	1	2853	1778	180	27	91.639809	$0.036/hour
2	1	31	0	0	0	1027	1750	246	25	-1	
3	1	31	1	0	0	1027	1750	246	25	-1	
4	1	31	1	1	0	1027	1750	246	25	-1	
5	1	31	1	1	1	1027	1753	36	21	37.424316	“4
5	1	31	1	1	2	1065	1746	23	39	7.996578	__
5	1	31	1	1	3	1111	1750	79	25	95.374664	Total
5	1	31	1	1	4	1204	1752	69	23	96.848221	cost
2	1	32	0	0	0	502	1816	225	133	-1	
3	1	32	1	0	0	502	1816	225	133	-1	
4	1	32	1	1	0	502	1816	149	39	-1	
5	1	32	1	1	1	502	1816	149	39	60.211082	Droplets.
4	1	32	1	2	0	502	1916	225	33	-1	
5	1	32	1	2	1	502	1916	71	27	96.839165	GPU
5	1	32	1	2	2	589	1917	138	32	95.701752	Droplets
2	1	33	0	0	0	503	2012	188	26	-1	
3	1	33	1	0	0	503	2012	188	26	-1	
4	1	33	1	1	0	503	2012	188	26	-1	
5	1	33	1	1	1	503	2012	188	26	92.267738	Kubernetes
2	1	34	0	0	0	0	22	3600	2138	-1	
3	1	34	1	0	0	0	22	3600	2138	-1	
4	1	34	1	1	0	0	22	3600	2138	-1	
5	1	34	1	1	1	0	22	3600	2138	95.000000	 
