level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	24	1	3	1	490	1474	38	29	0.000000	&2
5	1	24	1	3	2	549	1475	60	25	96.258301	Mail
5	1	24	1	3	3	1530	1469	41	23	96.980186	Bin
5	1	24	1	3	4	1584	1469	149	23	93.200989	Installation
5	1	24	1	3	5	1745	1482	10	3	93.200989	-
5	1	24	1	3	6	1768	1469	79	23	93.208115	Brock
5	1	24	1	3	7	1857	1469	71	23	92.353172	48-ft
5	1	24	1	3	8	1940	1469	41	23	96.651520	Bin
5	1	24	1	3	9	2083	1468	186	29	96.537582	Minneapolis:
5	1	24	1	3	10	2282	1469	127	23	96.758453	Chemical
5	1	24	1	3	11	2636	1469	127	23	96.794060	Chemical
5	1	24	1	3	12	2775	1469	155	28	92.299194	Application
5	1	24	1	3	13	2943	1482	10	3	92.235741	-
5	1	24	1	3	14	2966	1470	57	22	92.729431	Pre-
4	1	24	1	4	0	2082	1515	884	28	-1	
5	1	24	1	4	1	2082	1515	156	28	93.282074	Application
5	1	24	1	4	2	2250	1528	11	2	92.736603	-
5	1	24	1	4	3	2273	1516	166	27	92.270691	Pre-Emerge
5	1	24	1	4	4	2450	1516	65	22	95.812256	Corn
5	1	24	1	4	5	2636	1516	104	27	96.658829	Emerge
5	1	24	1	4	6	2752	1516	65	22	96.334930	Corn
5	1	24	1	4	7	2830	1516	55	27	95.528229	May
5	1	24	1	4	8	2896	1516	70	22	95.528229	2025
4	1	24	1	5	0	493	1558	1727	36	-1	
5	1	24	1	5	1	493	1558	31	36	89.060555	W
5	1	24	1	5	2	548	1564	85	25	94.960556	Trash
5	1	24	1	5	3	2084	1561	54	28	96.396790	May
5	1	24	1	5	4	2150	1561	70	22	96.396790	2025
2	1	25	0	0	0	975	1635	2107	148	-1	
3	1	25	1	0	0	975	1635	2107	148	-1	
4	1	25	1	1	0	1532	1635	1550	41	-1	
5	1	25	1	1	1	1532	1638	25	34	48.662510	0
5	1	25	1	1	2	1583	1642	144	27	96.383827	Equipment
5	1	25	1	1	3	1739	1642	93	22	96.606010	Record
5	1	25	1	1	4	2081	1635	29	41	24.691849	0D
5	1	25	1	1	5	2136	1642	123	22	96.633102	Chemical
5	1	25	1	1	6	2271	1642	152	27	96.050255	Application
5	1	25	1	1	7	2436	1642	93	22	96.389503	Record
5	1	25	1	1	8	2639	1639	24	33	39.555492	0
5	1	25	1	1	9	2689	1642	123	22	95.973312	Chemical
5	1	25	1	1	10	2824	1642	152	26	96.187996	Application
5	1	25	1	1	11	2989	1642	93	22	96.404114	Record
4	1	25	1	2	0	1528	1695	1342	33	-1	
5	1	25	1	2	1	1528	1695	33	33	0.000000	(")
5	1	25	1	2	2	1583	1691	38	41	95.946449	May
5	1	25	1	2	3	1643	1699	39	26	96.952354	15,
5	1	25	1	2	4	1696	1698	68	22	96.978127	2025
5	1	25	1	2	5	2081	1695	33	33	61.403992	(7)
5	1	25	1	2	6	2136	1691	47	41	96.604637	May
5	1	25	1	2	7	2196	1699	40	26	96.883942	14,
5	1	25	1	2	8	2250	1698	68	22	96.971573	2025
5	1	25	1	2	9	2634	1695	33	33	2.554512	([)
5	1	25	1	2	10	2689	1691	47	41	96.507996	May
5	1	25	1	2	11	2749	1698	40	27	96.899132	10,
5	1	25	1	2	12	2802	1698	68	22	96.672104	2025
4	1	25	1	3	0	975	1750	1821	33	-1	
5	1	25	1	3	1	975	1751	33	32	34.805801	("]
5	1	25	1	3	2	1030	1755	54	26	96.425529	May
5	1	25	1	3	3	1095	1755	21	26	96.455078	6,
5	1	25	1	3	4	1130	1755	68	22	95.673409	2026
5	1	25	1	3	5	1532	1750	25	33	58.003418	()
5	1	25	1	3	6	1583	1755	14	21	67.928635	2
5	1	25	1	3	7	1609	1760	80	22	67.928635	pages
5	1	25	1	3	8	2136	1755	14	21	95.392990	2
5	1	25	1	3	9	2162	1760	80	22	95.392990	pages
5	1	25	1	3	10	2689	1755	14	21	96.305664	2
5	1	25	1	3	11	2715	1760	81	22	96.305664	pages
2	1	26	0	0	0	490	1787	2237	95	-1	
3	1	26	1	0	0	490	1787	2237	95	-1	
4	1	26	1	1	0	490	1787	187	39	-1	
5	1	26	1	1	1	486	1783	44	47	39.978371	&}>
5	1	26	1	1	2	548	1787	129	39	96.957634	Settings
4	1	26	1	2	0	975	1814	1752	68	-1	
5	1	26	1	2	1	975	1820	254	60	0.000000	(ef
5	1	26	1	2	2	1901	1817	98	65	15.810099	Zz)
5	1	26	1	2	3	2081	1814	6	68	80.181564	|
5	1	26	1	2	4	2454	1832	38	31	7.851629	=
5	1	26	1	2	5	2634	1818	93	63	39.212421	fa
2	1	27	0	0	0	491	1715	245	21	-1	
3	1	27	1	0	0	491	1715	245	21	-1	
4	1	27	1	1	0	491	1715	245	21	-1	
5	1	27	1	1	1	491	1715	245	21	95.753334	ADMINISTRATION
2	1	28	0	0	0	1557	1703	4	75	-1	
3	1	28	1	0	0	1557	1703	4	75	-1	
4	1	28	1	1	0	1557	1703	4	75	-1	
5	1	28	1	1	1	1557	1703	4	75	95.000000	 
2	1	29	0	0	0	981	1813	2118	1	-1	
3	1	29	1	0	0	981	1813	2118	1	-1	
4	1	29	1	1	0	981	1813	2118	1	-1	
5	1	29	1	1	1	981	1813	2118	1	95.000000	 
2	1	30	0	0	0	1534	1813	1565	1	-1	
3	1	30	1	0	0	1534	1813	1565	1	-1	
4	1	30	1	1	0	1534	1813	1565	1	-1	
5	1	30	1	1	1	1534	1813	1565	1	95.000000	 
2	1	31	0	0	0	2640	1813	459	1	-1	
3	1	31	1	0	0	2640	1813	459	1	-1	
4	1	31	1	1	0	2640	1813	459	1	-1	
5	1	31	1	1	1	2640	1813	459	1	95.000000	 
2	1	32	0	0	0	2146	1829	2	36	-1	
3	1	32	1	0	0	2146	1829	2	36	-1	
4	1	32	1	1	0	2146	1829	2	36	-1	
5	1	32	1	1	1	2146	1829	2	36	95.000000	 
2	1	33	0	0	0	1132	1813	2	73	-1	
3	1	33	1	0	0	1132	1813	2	73	-1	
4	1	33	1	1	0	1132	1813	2	73	-1	
5	1	33	1	1	1	1132	1813	2	73	95.000000	 
2	1	34	0	0	0	1288	1813	2	73	-1	
3	1	34	1	0	0	1288	1813	2	73	-1	
4	1	34	1	1	0	1288	1813	2	73	-1	
5	1	34	1	1	1	1288	1813	2	73	95.000000	 
2	1	35	0	0	0	1685	1813	2	73	-1	
3	1	35	1	0	0	1685	1813	2	73	-1	
4	1	35	1	1	0	1685	1813	2	73	-1	
5	1	35	1	1	1	1685	1813	2	73	95.000000	 
2	1	36	0	0	0	1841	1813	2	73	-1	
3	1	36	1	0	0	1841	1813	2	73	-1	
4	1	36	1	1	0	1841	1813	2	73	-1	
5	1	36	1	1	1	1841	1813	2	73	95.000000	 
2	1	37	0	0	0	2237	1813	2	73	-1	
3	1	37	1	0	0	2237	1813	2	73	-1	
4	1	37	1	1	0	2237	1813	2	73	-1	
5	1	37	1	1	1	2237	1813	2	73	95.000000	 
2	1	38	0	0	0	2394	1813	2	73	-1	
3	1	38	1	0	0	2394	1813	2	73	-1	
4	1	38	1	1	0	2394	1813	2	73	-1	
5	1	38	1	1	1	2394	1813	2	73	95.000000	 
2	1	39	0	0	0	2790	1813	2	73	-1	
3	1	39	1	0	0	2790	1813	2	73	-1	
4	1	39	1	1	0	2790	1813	2	73	-1	
5	1	39	1	1	1	2790	1813	2	73	95.000000	 
2	1	40	0	0	0	2948	1813	1	73	-1	
3	1	40	1	0	0	2948	1813	1	73	-1	
4	1	40	1	1	0	2948	1813	1	73	-1	
5	1	40	1	1	1	2948	1813	1	73	95.000000	 
2	1	41	0	0	0	981	1885	2118	1	-1	
3	1	41	1	0	0	981	1885	2118	1	-1	
4	1	41	1	1	0	981	1885	2118	1	-1	
5	1	41	1	1	1	981	1885	2118	1	95.000000	 
2	1	42	0	0	0	1534	1885	1565	1	-1	
3	1	42	1	0	0	1534	1885	1565	1	-1	
4	1	42	1	1	0	1534	1885	1565	1	-1	
5	1	42	1	1	1	1534	1885	1565	1	95.000000	 
2	1	43	0	0	0	2641	1885	458	1	-1	
3	1	43	1	0	0	2641	1885	458	1	-1	
4	1	43	1	1	0	2641	1885	458	1	-1	
5	1	43	1	1	1	2641	1885	458	1	95.000000	 
2	1	44	0	0	0	490	1879	271	34	-1	
3	1	44	1	0	0	490	1879	271	34	-1	
4	1	44	1	1	0	490	1879	271	34	-1	
5	1	44	1	1	1	490	1879	38	32	64.937729	171
5	1	44	1	1	2	548	1882	213	31	95.914711	Configuration
2	1	45	0	0	0	490	1954	2628	111	-1	
3	1	45	1	0	0	490	1954	2625	101	-1	
4	1	45	1	1	0	493	1954	2069	67	-1	
5	1	45	1	1	1	493	1970	30	15	69.599976	9
5	1	45	1	1	2	549	1972	88	24	93.303474	Users
5	1	45	1	1	3	649	1972	22	24	93.301727	&
5	1	45	1	1	4	682	1971	112	31	96.199989	Groups
5	1	45	1	1	5	1892	1954	12	67	52.370663	|
5	1	45	1	1	6	1919	1954	63	67	87.156334	2025
5	1	45	1	1	7	1998	1954	12	67	67.099854	|
5	1	45	1	1	8	2445	1954	12	67	40.405144	|
5	1	45	1	1	9	2449	1958	113	48	80.340218	2025
5	1	45	1	1	10	2545	1954	18	67	70.858955	|
4	1	45	1	2	0	490	1986	38	12	-1	
5	1	45	1	2	1	490	1986	38	12	69.402565	aa
4	1	45	1	3	0	1016	2010	1777	49	-1	
5	1	45	1	3	1	1016	2014	26	12	96.523735	Soil
5	1	45	1	3	2	1047	2014	29	12	91.530304	Test
5	1	45	1	3	3	1082	2020	3	2	91.238838	-
5	1	45	1	3	4	1091	2015	38	11	96.927544	North
5	1	45	1	3	5	1136	2015	22	11	96.958443	160
5	1	45	1	3	6	1570	2014	48	12	96.772804	Private
5	1	45	1	3	7	1624	2014	53	12	96.327339	Pasture
5	1	45	1	3	8	1683	2015	41	11	96.719749	Lease
5	1	45	1	3	9	1729	2014	76	14	93.306206	Agreement
5	1	45	1	3	10	1811	2020	3	2	89.898209	-
5	1	45	1	3	11	1821	2015	47	11	94.251175	Nelson
5	1	45	1	3	12	1875	2014	9	11	46.183060	W
5	1	45	1	3	13	1903	2010	79	49	86.359291	cattle
5	1	45	1	3	14	1993	2010	17	49	94.487236	|
5	1	45	1	3	15	2123	2014	25	12	96.026535	Soil
5	1	45	1	3	16	2154	2014	28	12	93.051903	Test
5	1	45	1	3	17	2188	2020	3	2	92.906029	-
5	1	45	1	3	18	2197	2015	38	11	96.912727	North
5	1	45	1	3	19	2676	2014	33	14	96.762032	Crop
5	1	45	1	3	20	2715	2015	69	11	93.201294	Insurance
5	1	45	1	3	21	2790	2020	3	2	78.194214	-,
4	1	45	1	4	0	1930	2010	1188	55	-1	
5	1	45	1	4	1	1930	2042	53	8	82.415848	attle
5	1	45	1	4	2	2260	2031	266	23	91.432922	horob-family-farm:
5	1	45	1	4	3	2788	2010	10	55	57.093590	|
5	1	45	1	4	4	2810	2010	276	55	73.014900	horob-family-farms
5	1	45	1	4	5	3099	2010	19	55	95.603508	|
2	1	46	0	0	0	0	214	3600	1946	-1	
3	1	46	1	0	0	0	214	3600	1946	-1	
4	1	46	1	1	0	0	214	3600	1946	-1	
5	1	46	1	1	1	0	214	3600	1946	95.000000	 
