level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	34	0	0	0	1926	1050	63	16	-1	
3	1	34	1	0	0	1926	1050	63	16	-1	
4	1	34	1	1	0	1926	1050	63	16	-1	
5	1	34	1	1	1	1926	1050	63	16	95.953804	corn
2	1	35	0	0	0	1778	1167	211	28	-1	
3	1	35	1	0	0	1778	1167	211	28	-1	
4	1	35	1	1	0	1778	1167	211	28	-1	
5	1	35	1	1	1	1778	1167	211	28	90.118401	pattison-acres
2	1	36	0	0	0	1529	1423	433	166	-1	
3	1	36	1	0	0	1529	1423	433	166	-1	
4	1	36	1	1	0	1530	1423	329	29	-1	
5	1	36	1	1	1	1530	1423	109	23	91.594032	Nutrien
5	1	36	1	1	2	1650	1425	37	27	96.627243	Ag
5	1	36	1	1	3	1699	1423	138	23	89.631325	Solutions
5	1	36	1	1	4	1849	1436	10	4	89.631325	-
4	1	36	1	2	0	1530	1468	326	29	-1	
5	1	36	1	2	1	1530	1468	186	29	96.478714	Minneapolis:
5	1	36	1	2	2	1729	1469	127	23	96.317459	Chemical
4	1	36	1	3	0	1529	1515	433	28	-1	
5	1	36	1	3	1	1529	1515	156	28	93.280914	Application
5	1	36	1	3	2	1697	1527	10	3	92.705116	-
5	1	36	1	3	3	1720	1516	165	27	91.853745	Pre-Emerge
5	1	36	1	3	4	1897	1516	65	22	96.632065	Corn
4	1	36	1	4	0	1530	1561	137	28	-1	
5	1	36	1	4	1	1530	1561	55	28	96.745888	May
5	1	36	1	4	2	1597	1561	70	22	96.761246	2025
2	1	37	0	0	0	1528	1634	448	94	-1	
3	1	37	1	0	0	1528	1634	448	94	-1	
4	1	37	1	1	0	1528	1634	448	42	-1	
5	1	37	1	1	1	1528	1634	29	42	39.398289	DO
5	1	37	1	1	2	1583	1642	123	22	96.120918	Chemical
5	1	37	1	1	3	1718	1642	152	27	96.253090	Application
5	1	37	1	1	4	1883	1642	93	22	96.253090	Record
4	1	37	1	2	0	1528	1695	237	33	-1	
5	1	37	1	2	1	1528	1695	33	33	9.894962	(")
5	1	37	1	2	2	1585	1691	45	41	96.239578	May
5	1	37	1	2	3	1643	1699	40	26	96.621788	14,
5	1	37	1	2	4	1697	1698	68	22	96.005005	2025
2	1	38	0	0	0	1557	1703	4	75	-1	
3	1	38	1	0	0	1557	1703	4	75	-1	
4	1	38	1	1	0	1557	1703	4	75	-1	
5	1	38	1	1	1	1557	1703	4	75	95.000000	 
2	1	39	0	0	0	1532	1750	157	33	-1	
3	1	39	1	0	0	1532	1750	157	33	-1	
4	1	39	1	1	0	1532	1750	157	33	-1	
5	1	39	1	1	1	1532	1750	25	33	31.747841	()
5	1	39	1	1	2	1583	1755	14	21	75.144112	2
5	1	39	1	1	3	1609	1760	80	22	75.144112	pages
2	1	40	0	0	0	2122	1027	357	14	-1	
3	1	40	1	0	0	2122	1027	357	14	-1	
4	1	40	1	1	0	2122	1027	357	14	-1	
5	1	40	1	1	1	2122	1027	65	11	80.102509	Chemical
5	1	40	1	1	2	2193	1027	80	14	84.447388	Application
5	1	40	1	1	3	2279	1032	3	2	91.599121	-
5	1	40	1	1	4	2288	1027	83	14	91.578278	Pre-Emerge
5	1	40	1	1	5	2376	1027	34	11	96.859161	Corn
5	1	40	1	1	6	2416	1027	27	14	96.710526	May
5	1	40	1	1	7	2448	1027	31	11	71.815842	2096
2	1	41	0	0	0	2214	1050	328	149	-1	
3	1	41	1	0	0	2214	1050	328	145	-1	
4	1	41	1	1	0	2479	1050	63	16	-1	
5	1	41	1	1	1	2479	1050	63	16	96.888397	corn
4	1	41	1	2	0	2214	1151	328	48	-1	
5	1	41	1	2	1	2214	1151	12	38	56.938583	7
5	1	41	1	2	2	2260	1163	282	36	91.560211	horob-family-farms
2	1	42	0	0	0	2083	1423	431	120	-1	
3	1	42	1	0	0	2083	1423	431	120	-1	
4	1	42	1	1	0	2083	1423	431	29	-1	
5	1	42	1	1	1	2083	1423	109	23	93.032547	Nutrien
5	1	42	1	1	2	2203	1425	37	27	96.564629	Ag
5	1	42	1	1	3	2252	1423	139	24	92.239014	Solutions
5	1	42	1	1	4	2402	1436	10	4	92.239014	-
5	1	42	1	1	5	2424	1425	90	27	96.821205	Fargo:
4	1	42	1	2	0	2083	1469	387	28	-1	
5	1	42	1	2	1	2083	1469	127	23	95.935333	Chemical
5	1	42	1	2	2	2221	1469	156	28	93.113701	Application
5	1	42	1	2	3	2389	1482	11	3	91.452103	-
5	1	42	1	2	4	2413	1470	57	22	92.390556	Pre-
4	1	42	1	3	0	2084	1516	329	27	-1	
5	1	42	1	3	1	2084	1516	104	27	96.511345	Emerge
5	1	42	1	3	2	2199	1516	65	22	96.150414	Corn
5	1	42	1	3	3	2276	1516	56	27	96.448952	May
5	1	42	1	3	4	2344	1516	69	22	96.931221	2025
2	1	43	0	0	0	2081	1634	448	148	-1	
3	1	43	1	0	0	2081	1634	448	149	-1	
4	1	43	1	1	0	2081	1634	448	42	-1	
5	1	43	1	1	1	2081	1634	29	42	33.424957	DO
5	1	43	1	1	2	2136	1642	123	22	96.247765	Chemical
5	1	43	1	1	3	2271	1642	152	27	96.247765	Application
5	1	43	1	1	4	2436	1642	93	22	96.251106	Record
4	1	43	1	2	0	2081	1695	236	33	-1	
5	1	43	1	2	1	2081	1695	33	33	0.000000	(7)
5	1	43	1	2	2	2136	1699	54	26	96.317490	May
5	1	43	1	2	3	2201	1698	35	27	96.645866	10,
5	1	43	1	2	4	2249	1698	68	22	96.960556	2025
4	1	43	1	3	0	2136	1755	106	27	-1	
5	1	43	1	3	1	2136	1755	14	21	96.456406	2
5	1	43	1	3	2	2162	1760	80	22	96.456406	pages
2	1	44	0	0	0	2507	737	255	34	-1	
3	1	44	1	0	0	2507	737	255	34	-1	
4	1	44	1	1	0	2507	737	255	34	-1	
5	1	44	1	1	1	2507	737	31	34	71.962181	4,
5	1	44	1	1	2	2552	738	183	26	93.233032	Permissions
5	1	44	1	1	3	2746	746	16	8	73.458946	¥
2	1	45	0	0	0	2676	1027	142	11	-1	
3	1	45	1	0	0	2676	1027	142	11	-1	
4	1	45	1	1	0	2676	1027	142	11	-1	
5	1	45	1	1	1	2676	1027	25	11	96.947891	Soil
5	1	45	1	1	2	2708	1027	36	11	92.789917	Test
5	1	45	1	1	3	2742	1019	7	28	92.097649	-
5	1	45	1	1	4	2751	1027	38	11	96.893349	North
5	1	45	1	1	5	2795	1027	23	11	96.846977	160
2	1	46	0	0	0	2635	1422	420	116	-1	
3	1	46	1	0	0	2635	1422	420	116	-1	
4	1	46	1	1	0	2636	1422	418	30	-1	
5	1	46	1	1	1	2636	1422	151	30	96.247993	University
5	1	46	1	1	2	2797	1423	29	23	96.699326	of
5	1	46	1	1	3	2837	1423	153	23	96.600479	Minnesota
5	1	46	1	1	4	3001	1423	53	24	95.932701	Soil
4	1	46	1	2	0	2635	1468	420	30	-1	
5	1	46	1	2	1	2635	1468	109	30	96.704857	Testing
5	1	46	1	2	2	2755	1469	60	23	96.517654	Lab:
5	1	46	1	2	3	2827	1469	48	23	96.959641	Soil
5	1	46	1	2	4	2887	1470	57	22	93.117836	Test
5	1	46	1	2	5	2956	1482	10	3	93.117836	-
5	1	46	1	2	6	2979	1469	76	23	96.695953	North
4	1	46	1	3	0	2636	1516	48	22	-1	
5	1	46	1	3	1	2636	1516	48	22	96.249847	160
2	1	47	0	0	0	2634	1639	270	143	-1	
3	1	47	1	0	0	2634	1639	270	144	-1	
4	1	47	1	1	0	2639	1639	265	33	-1	
5	1	47	1	1	1	2639	1639	24	33	21.620083	[)
5	1	47	1	1	2	2689	1642	46	22	96.923119	Soil
5	1	47	1	1	3	2747	1642	56	22	96.562355	Test
5	1	47	1	1	4	2815	1642	89	26	96.755554	Report
4	1	47	1	2	0	2634	1695	237	33	-1	
5	1	47	1	2	1	2634	1695	33	33	55.052200	(7)
5	1	47	1	2	2	2689	1699	50	21	96.228043	Mar
5	1	47	1	2	3	2750	1698	39	27	96.864571	30,
5	1	47	1	2	4	2803	1698	68	22	96.995010	2025
4	1	47	1	3	0	2688	1755	88	27	-1	
5	1	47	1	3	1	2688	1755	9	21	95.690796	1
5	1	47	1	3	2	2711	1760	65	22	95.690796	page
2	1	48	0	0	0	981	1812	2118	3	-1	
3	1	48	1	0	0	981	1812	2118	3	-1	
4	1	48	1	1	0	981	1812	2118	3	-1	
5	1	48	1	1	1	981	1812	2118	3	95.000000	 
2	1	49	0	0	0	975	1819	93	61	-1	
3	1	49	1	0	0	975	1819	93	61	-1	
4	1	49	1	1	0	975	1819	93	61	-1	
5	1	49	1	1	1	975	1819	1	61	90.554932	|
5	1	49	1	1	2	1039	1828	29	38	82.522469	&
2	1	50	0	0	0	1132	1813	2	73	-1	
3	1	50	1	0	0	1132	1813	2	73	-1	
4	1	50	1	1	0	1132	1813	2	73	-1	
5	1	50	1	1	1	1132	1813	2	73	95.000000	 
2	1	51	0	0	0	1288	1813	2	73	-1	
3	1	51	1	0	0	1288	1813	2	73	-1	
4	1	51	1	1	0	1288	1813	2	73	-1	
5	1	51	1	1	1	1288	1813	2	73	95.000000	 
2	1	52	0	0	0	1534	1812	1565	3	-1	
3	1	52	1	0	0	1534	1812	1565	3	-1	
4	1	52	1	1	0	1534	1812	1565	3	-1	
5	1	52	1	1	1	1534	1812	1565	3	95.000000	 
2	1	53	0	0	0	1593	1828	28	38	-1	
3	1	53	1	0	0	1593	1828	28	38	-1	
4	1	53	1	1	0	1593	1828	28	38	-1	
5	1	53	1	1	1	1593	1828	28	38	41.834755	E
2	1	54	0	0	0	1685	1813	2	73	-1	
3	1	54	1	0	0	1685	1813	2	73	-1	
4	1	54	1	1	0	1685	1813	2	73	-1	
5	1	54	1	1	1	1685	1813	2	73	95.000000	 
2	1	55	0	0	0	1841	1813	2	73	-1	
3	1	55	1	0	0	1841	1813	2	73	-1	
4	1	55	1	1	0	1841	1813	2	73	-1	
5	1	55	1	1	1	1841	1813	2	73	95.000000	 
2	1	56	0	0	0	2081	1818	93	64	-1	
3	1	56	1	0	0	2081	1818	93	64	-1	
4	1	56	1	1	0	2081	1818	93	64	-1	
5	1	56	1	1	1	2081	1818	2	64	87.940742	|
5	1	56	1	1	2	2146	1828	28	38	35.780025	B
2	1	57	0	0	0	2237	1813	2	73	-1	
3	1	57	1	0	0	2237	1813	2	73	-1	
4	1	57	1	1	0	2237	1813	2	73	-1	
5	1	57	1	1	1	2237	1813	2	73	95.000000	 
2	1	58	0	0	0	2394	1813	2	73	-1	
3	1	58	1	0	0	2394	1813	2	73	-1	
4	1	58	1	1	0	2394	1813	2	73	-1	
5	1	58	1	1	1	2394	1813	2	73	95.000000	 
2	1	59	0	0	0	2641	1813	458	1	-1	
3	1	59	1	0	0	2641	1813	458	1	-1	
4	1	59	1	1	0	2641	1813	458	1	-1	
5	1	59	1	1	1	2641	1813	458	1	95.000000	 
2	1	60	0	0	0	2634	1818	93	63	-1	
3	1	60	1	0	0	2634	1818	93	63	-1	
4	1	60	1	1	0	2634	1818	93	63	-1	
5	1	60	1	1	1	2634	1818	2	63	88.131790	|
5	1	60	1	1	2	2699	1828	28	38	69.553612	&
2	1	61	0	0	0	2790	1813	2	73	-1	
3	1	61	1	0	0	2790	1813	2	73	-1	
4	1	61	1	1	0	2790	1813	2	73	-1	
5	1	61	1	1	1	2790	1813	2	73	95.000000	 
2	1	62	0	0	0	2948	1813	1	73	-1	
3	1	62	1	0	0	2948	1813	1	73	-1	
4	1	62	1	1	0	2948	1813	1	73	-1	
5	1	62	1	1	1	2948	1813	1	73	95.000000	 
2	1	63	0	0	0	981	1884	2118	3	-1	
3	1	63	1	0	0	981	1884	2118	3	-1	
4	1	63	1	1	0	981	1884	2118	3	-1	
5	1	63	1	1	1	981	1884	2118	3	95.000000	 
2	1	64	0	0	0	1016	2007	441	52	-1	
3	1	64	1	0	0	1016	2007	441	52	-1	
4	1	64	1	1	0	1016	2007	441	52	-1	
5	1	64	1	1	1	1016	2014	49	12	95.096924	Private
5	1	64	1	1	2	1070	2014	54	12	96.832001	Pasture
5	1	64	1	1	3	1130	2015	41	11	96.832001	Lease
5	1	64	1	1	4	1176	2015	76	13	92.990250	Agreement
5	1	64	1	1	5	1258	2020	3	2	92.990250	-
5	1	64	1	1	6	1267	2015	48	11	95.909935	Nelson
5	1	64	1	1	7	1322	2007	135	52	0.000000	‘_"
2	1	65	0	0	0	1534	1884	1565	3	-1	
3	1	65	1	0	0	1534	1884	1565	3	-1	
4	1	65	1	1	0	1534	1884	1565	3	-1	
5	1	65	1	1	1	1534	1884	1565	3	95.000000	 
2	1	66	0	0	0	1569	2014	113	12	-1	
3	1	66	1	0	0	1569	2014	113	12	-1	
4	1	66	1	1	0	1569	2014	113	12	-1	
5	1	66	1	1	1	1569	2014	26	12	96.059937	Soil
5	1	66	1	1	2	1601	2014	28	12	92.862000	Test
5	1	66	1	1	3	1635	2020	3	2	92.502083	-
5	1	66	1	1	4	1644	2015	38	11	96.554504	North
2	1	67	0	0	0	2122	2014	118	14	-1	
3	1	67	1	0	0	2122	2014	118	14	-1	
4	1	67	1	1	0	2122	2014	118	14	-1	
5	1	67	1	1	1	2122	2014	34	14	90.454765	Crop
5	1	67	1	1	2	2162	2015	69	11	93.302841	Insurance
5	1	67	1	1	3	2237	2020	3	2	56.353760	-
2	1	68	0	0	0	2640	1885	459	1	-1	
3	1	68	1	0	0	2640	1885	459	1	-1	
4	1	68	1	1	0	2640	1885	459	1	-1	
5	1	68	1	1	1	2640	1885	459	1	95.000000	 
2	1	69	0	0	0	2676	2007	442	52	-1	
3	1	69	1	0	0	2676	2007	442	52	-1	
4	1	69	1	1	0	2676	2007	442	52	-1	
5	1	69	1	1	1	2676	2014	33	14	95.005447	Crop
5	1	69	1	1	2	2715	2015	69	11	90.695969	Insurance
5	1	69	1	1	3	2790	2020	3	2	90.695969	-
5	1	69	1	1	4	2799	2014	61	14	96.883438	Soybean
